,Plot_Idnum,Year,Fert_st_x,Tillage_st_x,Yield_bu_ac,mach_cost,diesel_cost,labor_cost,P_cost,K_cost,input_cost,Value,income_per_ac,profit,roi
165,206,1980,Control,Alt,40.0,2.04787674,0.51335711359317,0.588818,0.0,0.0,3.15005185359317,3.11,124.39999999999999,121.24994814640682,3849.1413405814455
166,211,1980,Control,Chisel,54.6,27.15088194,3.90871906884781,4.43691681315016,0.0,0.0,35.49651782199797,3.11,169.806,134.30948217800204,378.3736840089918
167,216,1980,Control,No_till,53.3,2.04787674,0.51335711359317,0.588818,0.0,0.0,3.15005185359317,3.11,165.76299999999998,162.6129481464068,5162.230836324776
168,301,1980,Control,Conv,46.3,27.60596566,4.192416424,5.1157893328754,0.0,0.0,36.9141714168754,3.11,143.993,107.07882858312459,290.07512419518446
169,306,1980,Control,Alt,45.0,2.04787674,0.51335711359317,0.588818,0.0,0.0,3.15005185359317,3.11,139.95,136.79994814640682,4342.784008154126
170,311,1980,Control,Chisel,60.4,27.15088194,3.90871906884781,4.43691681315016,0.0,0.0,35.49651782199797,3.11,187.844,152.34748217800202,429.18993615646707
171,316,1980,Control,No_till,40.3,2.04787674,0.51335711359317,0.588818,0.0,0.0,3.15005185359317,3.11,125.33299999999998,122.18294814640682,3878.7599006358064
172,401,1980,Control,Conv,28.1,27.60596566,4.192416424,5.1157893328754,0.0,0.0,36.9141714168754,3.11,87.391,50.47682858312461,136.74105809686142
173,406,1980,Control,Alt,49.2,2.04787674,0.51335711359317,0.588818,0.0,0.0,3.15005185359317,3.11,153.012,149.86194814640683,4757.443848915179
174,411,1980,Control,Chisel,67.0,27.15088194,3.90871906884781,4.43691681315016,0.0,0.0,35.49651782199797,3.11,208.37,172.87348217800204,487.0153265311804
175,416,1980,Control,No_till,36.9,2.04787674,0.51335711359317,0.588818,0.0,0.0,3.15005185359317,3.11,114.75899999999999,111.60894814640682,3543.0828866863835
176,101,1981,Control,Conv,,28.0548431504065,4.5056676,5.15339286288651,0.0,0.0,37.71390361329301,2.5,,,
177,106,1981,Control,Alt,,28.0548431504065,4.5056676,5.15339286288651,0.0,0.0,37.71390361329301,2.5,,,
178,111,1981,Control,Chisel,,27.592359695122,4.20077279661228,4.46953030125217,0.0,0.0,36.26266279298645,2.5,,,
179,116,1981,Control,No_till,,2.08117554878049,0.55171440048396,0.593146097560975,0.0,0.0,3.226036046825425,2.5,,,
180,201,1981,Control,Conv,,28.0548431504065,4.5056676,5.15339286288651,0.0,0.0,37.71390361329301,2.5,,,
181,206,1981,Control,Alt,,28.0548431504065,4.5056676,5.15339286288651,0.0,0.0,37.71390361329301,2.5,,,
182,211,1981,Control,Chisel,,27.592359695122,4.20077279661228,4.46953030125217,0.0,0.0,36.26266279298645,2.5,,,
183,216,1981,Control,No_till,,2.08117554878049,0.55171440048396,0.593146097560975,0.0,0.0,3.226036046825425,2.5,,,
184,301,1981,Control,Conv,,28.0548431504065,4.5056676,5.15339286288651,0.0,0.0,37.71390361329301,2.5,,,
185,306,1981,Control,Alt,,28.0548431504065,4.5056676,5.15339286288651,0.0,0.0,37.71390361329301,2.5,,,
186,311,1981,Control,Chisel,,27.592359695122,4.20077279661228,4.46953030125217,0.0,0.0,36.26266279298645,2.5,,,
187,316,1981,Control,No_till,,2.08117554878049,0.55171440048396,0.593146097560975,0.0,0.0,3.226036046825425,2.5,,,
188,401,1981,Control,Conv,,28.0548431504065,4.5056676,5.15339286288651,0.0,0.0,37.71390361329301,2.5,,,
189,406,1981,Control,Alt,,28.0548431504065,4.5056676,5.15339286288651,0.0,0.0,37.71390361329301,2.5,,,
190,411,1981,Control,Chisel,,27.592359695122,4.20077279661228,4.46953030125217,0.0,0.0,36.26266279298645,2.5,,,
191,416,1981,Control,No_till,,2.08117554878049,0.55171440048396,0.593146097560975,0.0,0.0,3.226036046825425,2.5,,,
192,101,1982,Control,Conv,43.6,29.0428210155039,4.17260745348837,4.88925390207907,0.0,0.0,38.10468237107134,2.55,111.17999999999999,73.07531762892864,191.77516536499627
193,106,1982,Control,Alt,45.9,2.15446611627907,0.510931525365129,0.562744186046512,0.0,0.0,3.228141827690711,2.55,117.04499999999999,113.81685817230928,3525.770063632226
194,111,1982,Control,Chisel,64.3,28.5640507674419,3.89025055500224,4.24044295618047,0.0,0.0,36.69474427862461,2.55,163.96499999999997,127.27025572137536,346.83510737943124
195,116,1982,Control,No_till,37.0,2.15446611627907,0.510931525365129,0.562744186046512,0.0,0.0,3.228141827690711,2.55,94.35,91.12185817230929,2822.734038222056
196,201,1982,Control,Conv,50.6,29.0428210155039,4.17260745348837,4.88925390207907,0.0,0.0,38.10468237107134,2.55,129.03,90.92531762892867,238.61980200616543
197,206,1982,Control,Alt,19.0,2.15446611627907,0.510931525365129,0.562744186046512,0.0,0.0,3.228141827690711,2.55,48.449999999999996,45.22185817230928,1400.8634250329476
198,211,1982,Control,Chisel,59.7,28.5640507674419,3.89025055500224,4.24044295618047,0.0,0.0,36.69474427862461,2.55,152.23499999999999,115.54025572137537,314.8686766804361
199,216,1982,Control,No_till,29.8,2.15446611627907,0.510931525365129,0.562744186046512,0.0,0.0,3.228141827690711,2.55,75.99,72.76185817230929,2253.985792946413
200,301,1982,Control,Conv,43.6,29.0428210155039,4.17260745348837,4.88925390207907,0.0,0.0,38.10468237107134,2.55,111.17999999999999,73.07531762892864,191.77516536499627
201,306,1982,Control,Alt,48.3,2.15446611627907,0.510931525365129,0.562744186046512,0.0,0.0,3.228141827690711,2.55,123.16499999999998,119.93685817230927,3715.35281205744
202,311,1982,Control,Chisel,71.6,28.5640507674419,3.89025055500224,4.24044295618047,0.0,0.0,36.69474427862461,2.55,182.57999999999998,145.88525572137536,397.5644430539234
203,316,1982,Control,No_till,34.9,2.15446611627907,0.510931525365129,0.562744186046512,0.0,0.0,3.228141827690711,2.55,88.99499999999999,85.76685817230928,2656.8491333499933
204,401,1982,Control,Conv,24.9,29.0428210155039,4.17260745348837,4.88925390207907,0.0,0.0,38.10468237107134,2.55,63.49499999999999,25.39031762892865,66.63306462358732
205,406,1982,Control,Alt,52.3,2.15446611627907,0.510931525365129,0.562744186046512,0.0,0.0,3.228141827690711,2.55,133.36499999999998,130.13685817230927,4031.324059432797
206,411,1982,Control,Chisel,65.9,28.5640507674419,3.89025055500224,4.24044295618047,0.0,0.0,36.69474427862461,2.55,168.04500000000002,131.3502557213754,357.9538658834296
207,416,1982,Control,No_till,25.5,2.15446611627907,0.510931525365129,0.562744186046512,0.0,0.0,3.228141827690711,2.55,65.02499999999999,61.79685817230928,1914.3167020179033
208,101,1983,Control,Conv,28.8,30.9535329244186,3.79838256976744,5.02370838438624,0.0,0.0,39.775623878572276,3.21,92.44800000000001,52.67237612142773,132.42375853670302
209,106,1983,Control,Alt,43.8,2.29620730813954,0.465108070175431,0.578219651162791,0.0,0.0,3.339535029477762,3.21,140.59799999999998,137.25846497052223,4110.10705858614
210,111,1983,Control,Chisel,29.2,30.4432646337209,3.54134915993477,4.35705513747543,0.0,0.0,38.341668931131096,3.21,93.732,55.3903310688689,144.46510184092517
211,116,1983,Control,No_till,22.5,2.29620730813954,0.465108070175431,0.578219651162791,0.0,0.0,3.339535029477762,3.21,72.225,68.88546497052224,2062.7262287257568
212,201,1983,Control,Conv,10.2,30.9535329244186,3.79838256976744,5.02370838438624,0.0,0.0,39.775623878572276,3.21,32.742,-7.033623878572278,-17.6832521849177
213,206,1983,Control,Alt,0.0,2.29620730813954,0.465108070175431,0.578219651162791,0.0,0.0,3.339535029477762,3.21,0.0,-3.339535029477762,-100.0
214,211,1983,Control,Chisel,31.5,30.4432646337209,3.54134915993477,4.35705513747543,0.0,0.0,38.341668931131096,3.21,101.115,62.7733310688689,163.7209146571624
215,216,1983,Control,No_till,25.7,2.29620730813954,0.465108070175431,0.578219651162791,0.0,0.0,3.339535029477762,3.21,82.497,79.15746497052224,2370.3139590334204
216,301,1983,Control,Conv,12.3,30.9535329244186,3.79838256976744,5.02370838438624,0.0,0.0,39.775623878572276,3.21,39.483000000000004,-0.2926238785722717,-0.7356864582830908
217,306,1983,Control,Alt,33.4,2.29620730813954,0.465108070175431,0.578219651162791,0.0,0.0,3.339535029477762,3.21,107.214,103.87446497052224,3110.446935086235
218,311,1983,Control,Chisel,24.7,30.4432646337209,3.54134915993477,4.35705513747543,0.0,0.0,38.341668931131096,3.21,79.28699999999999,40.945331068868896,106.79068546133053
219,316,1983,Control,No_till,25.4,2.29620730813954,0.465108070175431,0.578219651162791,0.0,0.0,3.339535029477762,3.21,81.53399999999999,78.19446497052223,2341.4776093170767
220,401,1983,Control,Conv,37.2,30.9535329244186,3.79838256976744,5.02370838438624,0.0,0.0,39.775623878572276,3.21,119.412,79.63637612142773,200.2140214432414
221,406,1983,Control,Alt,35.5,2.29620730813954,0.465108070175431,0.578219651162791,0.0,0.0,3.339535029477762,3.21,113.955,110.61546497052224,3312.3013831006388
222,411,1983,Control,Chisel,58.9,30.4432646337209,3.54134915993477,4.35705513747543,0.0,0.0,38.341668931131096,3.21,189.069,150.7273310688689,393.1162499462497
223,416,1983,Control,No_till,11.1,2.29620730813954,0.465108070175431,0.578219651162791,0.0,0.0,3.339535029477762,3.21,35.631,32.29146497052224,966.9449395047069
224,101,1984,Control,Conv,50.9,31.3872001217228,3.60887340674157,5.14964787394261,0.0,0.0,40.145721402406984,2.63,133.867,93.721278597593,233.4527200499474
225,106,1984,Control,Alt,61.1,31.3872001217228,3.60887340674157,5.14964787394261,0.0,0.0,40.145721402406984,2.63,160.69299999999998,120.54727859759299,300.27428673972076
226,111,1984,Control,Chisel,65.5,30.8697828370786,3.36466392537645,4.46628227766693,0.0,0.0,38.70072904012198,2.63,172.265,133.564270959878,345.12081367100006
227,116,1984,Control,No_till,54.6,2.32837778089888,0.441902866519255,0.592715056179775,0.0,0.0,3.36299570359791,2.63,143.59799999999998,140.23500429640208,4169.943010821313
228,201,1984,Control,Conv,123.7,31.3872001217228,3.60887340674157,5.14964787394261,0.0,0.0,40.145721402406984,2.63,325.331,285.185278597593,710.3752744632319
229,206,1984,Control,Alt,53.8,31.3872001217228,3.60887340674157,5.14964787394261,0.0,0.0,40.145721402406984,2.63,141.494,101.34827859759301,252.45100861860848
230,211,1984,Control,Chisel,61.6,30.8697828370786,3.36466392537645,4.46628227766693,0.0,0.0,38.70072904012198,2.63,162.008,123.30727095987802,318.6174369791391
231,216,1984,Control,No_till,40.3,2.32837778089888,0.441902866519255,0.592715056179775,0.0,0.0,3.36299570359791,2.63,105.98899999999999,102.62600429640209,3051.6246032252548
232,301,1984,Control,Conv,64.0,31.3872001217228,3.60887340674157,5.14964787394261,0.0,0.0,40.145721402406984,2.63,168.32,128.174278597593,319.2725753083818
233,306,1984,Control,Alt,100.8,31.3872001217228,3.60887340674157,5.14964787394261,0.0,0.0,40.145721402406984,2.63,265.104,224.958278597593,560.3543061107014
234,311,1984,Control,Chisel,51.2,30.8697828370786,3.36466392537645,4.46628227766693,0.0,0.0,38.70072904012198,2.63,134.656,95.95527095987802,247.9417658008429
235,316,1984,Control,No_till,50.3,2.32837778089888,0.441902866519255,0.592715056179775,0.0,0.0,3.36299570359791,2.63,132.289,128.92600429640208,3833.665447698023
236,401,1984,Control,Conv,82.9,31.3872001217228,3.60887340674157,5.14964787394261,0.0,0.0,40.145721402406984,2.63,218.02700000000002,177.88127859759302,443.0890077041384
237,406,1984,Control,Alt,70.0,31.3872001217228,3.60887340674157,5.14964787394261,0.0,0.0,40.145721402406984,2.63,184.1,143.954278597593,358.57937924354263
238,411,1984,Control,Chisel,91.9,30.8697828370786,3.36466392537645,4.46628227766693,0.0,0.0,38.70072904012198,2.63,241.697,202.99627095987802,524.5282866620598
239,416,1984,Control,No_till,25.3,2.32837778089888,0.441902866519255,0.592715056179775,0.0,0.0,3.36299570359791,2.63,66.539,63.17600429640209,1878.563336516103
240,101,1985,Control,Conv,39.1,32.4821024515504,3.60004338139535,5.40262556179737,0.0,0.0,41.48477139474313,2.23,87.193,45.70822860525687,110.18074119374064
241,106,1985,Control,Alt,39.9,2.40960026162791,0.440821638924892,0.621832325581395,0.0,0.0,3.472254226134197,2.23,88.97699999999999,85.50474577386579,2462.5139809840975
242,111,1985,Control,Chisel,46.7,31.9466357267442,3.35643142054901,4.68568946657941,0.0,0.0,39.988756613872624,2.23,104.141,64.15224338612738,160.42570166803367
243,116,1985,Control,No_till,33.4,2.40960026162791,0.440821638924892,0.621832325581395,0.0,0.0,3.472254226134197,2.23,74.482,71.0097457738658,2045.0618286934557
244,201,1985,Control,Conv,32.9,32.4821024515504,3.60004338139535,5.40262556179737,0.0,0.0,41.48477139474313,2.23,73.36699999999999,31.882228605256863,76.85284872823698
245,206,1985,Control,Alt,25.7,2.40960026162791,0.440821638924892,0.621832325581395,0.0,0.0,3.472254226134197,2.23,57.311,53.8387457738658,1550.5415867491558
246,211,1985,Control,Chisel,47.0,31.9466357267442,3.35643142054901,4.68568946657941,0.0,0.0,39.988756613872624,2.23,104.81,64.82124338612738,162.09867191429512
247,216,1985,Control,No_till,50.6,2.40960026162791,0.440821638924892,0.621832325581395,0.0,0.0,3.472254226134197,2.23,112.83800000000001,109.36574577386581,3149.7044470625406
248,301,1985,Control,Conv,54.2,32.4821024515504,3.60004338139535,5.40262556179737,0.0,0.0,41.48477139474313,2.23,120.866,79.38122860525687,191.35028574682204
249,306,1985,Control,Alt,48.2,2.40960026162791,0.440821638924892,0.621832325581395,0.0,0.0,3.472254226134197,2.23,107.486,104.01374577386581,2995.5682677552263
250,311,1985,Control,Chisel,43.5,31.9466357267442,3.35643142054901,4.68568946657941,0.0,0.0,39.988756613872624,2.23,97.005,57.01624338612737,142.5806857079114
251,316,1985,Control,No_till,35.6,2.40960026162791,0.440821638924892,0.621832325581395,0.0,0.0,3.472254226134197,2.23,79.388,75.91574577386581,2186.353326391827
252,401,1985,Control,Conv,38.0,32.4821024515504,3.60004338139535,5.40262556179737,0.0,0.0,41.48477139474313,2.23,84.74,43.25522860525687,104.26772801437707
253,406,1985,Control,Alt,38.7,2.40960026162791,0.440821638924892,0.621832325581395,0.0,0.0,3.472254226134197,2.23,86.301,82.8287457738658,2385.445891330441
254,411,1985,Control,Chisel,52.0,31.9466357267442,3.35643142054901,4.68568946657941,0.0,0.0,39.988756613872624,2.23,115.96,75.97124338612737,189.9815093519861
255,416,1985,Control,No_till,39.3,2.40960026162791,0.440821638924892,0.621832325581395,0.0,0.0,3.472254226134197,2.23,87.639,84.1667457738658,2423.9799361572695
256,101,1986,Control,Conv,44.4,32.0909684843137,2.75640841411765,5.81246008005988,0.0,0.0,40.65983697849123,1.5,66.6,25.940163021508766,63.79800055575956
257,106,1986,Control,Alt,75.3,2.38058500588235,0.337519397943128,0.669003529411765,0.0,0.0,3.3871079332372434,1.5,112.94999999999999,109.56289206676274,3234.7032992848126
258,111,1986,Control,Chisel,34.4,31.5619495941176,2.5698845343981,5.04113836143572,0.0,0.0,39.17297248995142,1.5,51.599999999999994,12.427027510048575,31.72347340564042
259,116,1986,Control,No_till,28.7,2.38058500588235,0.337519397943128,0.669003529411765,0.0,0.0,3.3871079332372434,1.5,43.05,39.66289206676275,1170.995812609218
260,201,1986,Control,Conv,35.5,32.0909684843137,2.75640841411765,5.81246008005988,0.0,0.0,40.65983697849123,1.5,53.25,12.590163021508772,30.96461756147444
261,206,1986,Control,Alt,39.9,2.38058500588235,0.337519397943128,0.669003529411765,0.0,0.0,3.3871079332372434,1.5,59.849999999999994,56.46289206676275,1666.9941785054984
262,211,1986,Control,Chisel,36.3,31.5619495941176,2.5698845343981,5.04113836143572,0.0,0.0,39.17297248995142,1.5,54.449999999999996,15.277027510048576,38.99889780885893
263,216,1986,Control,No_till,,2.38058500588235,0.337519397943128,0.669003529411765,0.0,0.0,3.3871079332372434,1.5,,,
264,301,1986,Control,Conv,38.2,32.0909684843137,2.75640841411765,5.81246008005988,0.0,0.0,40.65983697849123,1.5,57.300000000000004,16.640163021508776,40.92530678445983
265,306,1986,Control,Alt,56.4,2.38058500588235,0.337519397943128,0.669003529411765,0.0,0.0,3.3871079332372434,1.5,84.6,81.21289206676275,2397.7060568348397
266,311,1986,Control,Chisel,30.0,31.5619495941176,2.5698845343981,5.04113836143572,0.0,0.0,39.17297248995142,1.5,45.0,5.82702751004858,14.87512215608177
267,316,1986,Control,No_till,26.6,2.38058500588235,0.337519397943128,0.669003529411765,0.0,0.0,3.3871079332372434,1.5,39.900000000000006,36.51289206676276,1077.9961190036659
268,401,1986,Control,Conv,26.6,32.0909684843137,2.75640841411765,5.81246008005988,0.0,0.0,40.65983697849123,1.5,39.900000000000006,-0.7598369784912222,-1.868765432810689
269,406,1986,Control,Alt,62.6,2.38058500588235,0.337519397943128,0.669003529411765,0.0,0.0,3.3871079332372434,1.5,93.9,90.51289206676276,2672.276580813138
270,411,1986,Control,Chisel,48.3,31.5619495941176,2.5698845343981,5.04113836143572,0.0,0.0,39.17297248995142,1.5,72.44999999999999,33.27702751004857,84.94894667129162
271,416,1986,Control,No_till,,2.38058500588235,0.337519397943128,0.669003529411765,0.0,0.0,3.3871079332372434,1.5,,,
272,101,1987,Control,Conv,59.9,32.1087449521073,2.63385495172414,5.88424517031252,0.0,0.0,40.62684507414396,1.94,116.20599999999999,75.57915492585603,186.032547661341
273,106,1987,Control,Alt,89.0,32.1087449521073,2.63385495172414,5.88424517031252,0.0,0.0,40.62684507414396,1.94,172.66,132.03315492585602,324.98992891251
274,111,1987,Control,Chisel,79.4,31.5794330172414,2.4556241635369,5.10339746812501,0.0,0.0,39.138454648903306,1.94,154.036,114.8975453510967,293.5668931791006
275,116,1987,Control,No_till,48.2,2.38190370689655,0.322512851514433,0.677265862068966,0.0,0.0,3.381682420479949,1.94,93.50800000000001,90.12631757952006,2665.1325101878956
276,201,1987,Control,Conv,69.1,32.1087449521073,2.63385495172414,5.88424517031252,0.0,0.0,40.62684507414396,1.94,134.05399999999997,93.42715492585602,229.96409087476897
277,206,1987,Control,Alt,62.6,32.1087449521073,2.63385495172414,5.88424517031252,0.0,0.0,40.62684507414396,1.94,121.444,80.81715492585604,198.92550056093404
278,211,1987,Control,Chisel,76.9,31.5794330172414,2.4556241635369,5.10339746812501,0.0,0.0,39.138454648903306,1.94,149.186,110.0475453510967,281.17498848202564
279,216,1987,Control,No_till,67.7,2.38190370689655,0.322512851514433,0.677265862068966,0.0,0.0,3.381682420479949,1.94,131.338,127.95631757952005,3783.806451031546
280,301,1987,Control,Conv,71.1,32.1087449521073,2.63385495172414,5.88424517031252,0.0,0.0,40.62684507414396,1.94,137.934,97.30715492585604,239.51442635594904
281,306,1987,Control,Alt,72.1,32.1087449521073,2.63385495172414,5.88424517031252,0.0,0.0,40.62684507414396,1.94,139.874,99.24715492585604,244.28959409653905
282,311,1987,Control,Chisel,107.9,31.5794330172414,2.4556241635369,5.10339746812501,0.0,0.0,39.138454648903306,1.94,209.326,170.18754535109667,434.834606725755
283,316,1987,Control,No_till,52.9,2.38190370689655,0.322512851514433,0.677265862068966,0.0,0.0,3.381682420479949,1.94,102.62599999999999,99.24431757952004,2934.761613878416
284,401,1987,Control,Conv,59.0,32.1087449521073,2.63385495172414,5.88424517031252,0.0,0.0,40.62684507414396,1.94,114.46,73.83315492585604,181.73489669481003
285,406,1987,Control,Alt,72.9,32.1087449521073,2.63385495172414,5.88424517031252,0.0,0.0,40.62684507414396,1.94,141.42600000000002,100.79915492585606,248.1097282890111
286,411,1987,Control,Chisel,77.0,31.5794330172414,2.4556241635369,5.10339746812501,0.0,0.0,39.138454648903306,1.94,149.38,110.24154535109669,281.6706646699086
287,416,1987,Control,No_till,67.7,2.38190370689655,0.322512851514433,0.677265862068966,0.0,0.0,3.381682420479949,1.94,131.338,127.95631757952005,3783.806451031546
288,101,1988,Control,Conv,59.5,32.1419537380952,2.57820383076923,5.79887004012521,0.0,0.0,40.51902760898964,2.54,151.13,110.61097239101036,272.9852588231164
289,106,1988,Control,Alt,59.2,2.38436721428571,0.315698428534385,0.667439340659341,0.0,0.0,3.3675049834794364,2.54,150.36800000000002,147.00049501652057,4365.264364497954
290,111,1988,Control,Chisel,74.2,31.6120943571429,2.40373890795161,5.02935173912701,0.0,0.0,39.04518500422152,2.54,188.46800000000002,149.42281499577848,382.6920399522324
291,116,1988,Control,No_till,62.2,2.38436721428571,0.315698428534385,0.667439340659341,0.0,0.0,3.3675049834794364,2.54,157.988,154.62049501652055,4591.544653239404
292,201,1988,Control,Conv,76.0,32.1419537380952,2.57820383076923,5.79887004012521,0.0,0.0,40.51902760898964,2.54,193.04,152.52097239101036,376.4181457236445
293,206,1988,Control,Alt,37.8,2.38436721428571,0.315698428534385,0.667439340659341,0.0,0.0,3.3675049834794364,2.54,96.012,92.64449501652057,2751.131638142275
294,211,1988,Control,Chisel,63.5,31.6120943571429,2.40373890795161,5.02935173912701,0.0,0.0,39.04518500422152,2.54,161.29,122.24481499577847,313.08550588903984
295,216,1988,Control,No_till,23.3,2.38436721428571,0.315698428534385,0.667439340659341,0.0,0.0,3.3675049834794364,2.54,59.182,55.81449501652057,1657.4435758919315
296,301,1988,Control,Conv,65.2,32.1419537380952,2.57820383076923,5.79887004012521,0.0,0.0,40.51902760898964,2.54,165.608,125.08897239101037,308.71661975238976
297,306,1988,Control,Alt,64.7,2.38436721428571,0.315698428534385,0.667439340659341,0.0,0.0,3.3675049834794364,2.54,164.33800000000002,160.97049501652057,4780.111560523947
298,311,1988,Control,Chisel,72.0,31.6120943571429,2.40373890795161,5.02935173912701,0.0,0.0,39.04518500422152,2.54,182.88,143.83481499577846,368.38041612615535
299,316,1988,Control,No_till,37.8,2.38436721428571,0.315698428534385,0.667439340659341,0.0,0.0,3.3675049834794364,2.54,96.012,92.64449501652057,2751.131638142275
300,401,1988,Control,Conv,58.3,32.1419537380952,2.57820383076923,5.79887004012521,0.0,0.0,40.51902760898964,2.54,148.082,107.56297239101036,265.4628670485326
301,406,1988,Control,Alt,51.0,2.38436721428571,0.315698428534385,0.667439340659341,0.0,0.0,3.3675049834794364,2.54,129.54,126.17249501652056,3746.7649086046563
302,411,1988,Control,Chisel,60.9,31.6120943571429,2.40373890795161,5.02935173912701,0.0,0.0,39.04518500422152,2.54,154.686,115.64081499577848,296.1717686400398
303,416,1988,Control,No_till,56.1,2.38436721428571,0.315698428534385,0.667439340659341,0.0,0.0,3.3675049834794364,2.54,142.494,139.12649501652055,4131.441399465122
304,101,1989,Control,Conv,28.0,32.1795730659722,2.55120018125,5.86914187162075,0.0,0.0,40.59991511884295,2.36,66.08,25.480084881157048,62.758960964751886
305,106,1989,Control,Alt,53.5,2.38715790625,0.312391859202599,0.6755275,0.0,0.0,3.375077265452599,2.36,126.25999999999999,122.88492273454739,3640.9513936881226
306,111,1989,Control,Chisel,42.3,31.64909353125,2.3785625730818,5.0902983986483,0.0,0.0,39.1179545029801,2.36,99.82799999999999,60.71004549701989,155.19739277879384
307,116,1989,Control,No_till,78.5,2.38715790625,0.312391859202599,0.6755275,0.0,0.0,3.375077265452599,2.36,185.26,181.8849227345474,5389.059521579768
308,201,1989,Control,Conv,43.0,32.1795730659722,2.55120018125,5.86914187162075,0.0,0.0,40.59991511884295,2.36,101.47999999999999,60.88008488115704,149.95126148158323
309,206,1989,Control,Alt,26.6,2.38715790625,0.312391859202599,0.6755275,0.0,0.0,3.375077265452599,2.36,62.776,59.40092273454741,1759.987048076712
310,211,1989,Control,Chisel,62.6,31.64909353125,2.3785625730818,5.0902983986483,0.0,0.0,39.1179545029801,2.36,147.736,108.61804549701989,277.6680091714538
311,216,1989,Control,No_till,56.1,2.38715790625,0.312391859202599,0.6755275,0.0,0.0,3.375077265452599,2.36,132.396,129.02092273454738,3822.754638988854
312,301,1989,Control,Conv,53.6,32.1795730659722,2.55120018125,5.86914187162075,0.0,0.0,40.59991511884295,2.36,126.496,85.89608488115704,211.56715384681073
313,306,1989,Control,Alt,49.6,2.38715790625,0.312391859202599,0.6755275,0.0,0.0,3.375077265452599,2.36,117.056,113.6809227345474,3368.246525737026
314,311,1989,Control,Chisel,69.8,31.64909353125,2.3785625730818,5.0902983986483,0.0,0.0,39.1179545029801,2.36,164.72799999999998,125.61004549701988,321.1058632614612
315,316,1989,Control,No_till,53.5,2.38715790625,0.312391859202599,0.6755275,0.0,0.0,3.375077265452599,2.36,126.25999999999999,122.88492273454739,3640.9513936881226
316,401,1989,Control,Conv,32.4,32.1795730659722,2.55120018125,5.86914187162075,0.0,0.0,40.59991511884295,2.36,76.464,35.86408488115705,88.33536911635575
317,406,1989,Control,Alt,42.1,2.38715790625,0.312391859202599,0.6755275,0.0,0.0,3.375077265452599,2.36,99.356,95.98092273454739,2843.814087369532
318,411,1989,Control,Chisel,48.3,31.64909353125,2.3785625730818,5.0902983986483,0.0,0.0,39.1179545029801,2.36,113.98799999999999,74.87004549701989,191.39560452046672
319,416,1989,Control,No_till,59.1,2.38715790625,0.312391859202599,0.6755275,0.0,0.0,3.375077265452599,2.36,139.476,136.1009227345474,4032.5276143358515
320,101,1990,Control,Conv,53.7,31.4069618055556,2.90339,5.545266180225,0.0,0.0,39.8556179857806,2.28,122.43599999999999,82.5803820142194,207.1988497172013
321,106,1990,Control,Alt,79.1,31.4069618055556,2.90339,5.545266180225,0.0,0.0,39.8556179857806,2.28,180.34799999999998,140.4923820142194,352.5033335685405
322,111,1990,Control,Chisel,71.4,30.88921875,2.706919997817,4.80940147209,0.0,0.0,38.405540219907,2.28,162.792,124.38645978009299,323.8763445791056
323,116,1990,Control,No_till,59.4,2.32984375,0.355517143169,0.63825,0.0,0.0,3.3236108931690005,2.28,135.432,132.108389106831,3974.845231683187
324,201,1990,Control,Conv,71.3,31.4069618055556,2.90339,5.545266180225,0.0,0.0,39.8556179857806,2.28,162.564,122.7083820142194,307.8822715984442
325,206,1990,Control,Alt,55.1,31.4069618055556,2.90339,5.545266180225,0.0,0.0,39.8556179857806,2.28,125.62799999999999,85.77238201421939,215.20775827593656
326,211,1990,Control,Chisel,67.3,30.88921875,2.706919997817,4.80940147209,0.0,0.0,38.405540219907,2.28,153.444,115.03845978009298,299.53610630495524
327,216,1990,Control,No_till,49.0,2.32984375,0.355517143169,0.63825,0.0,0.0,3.3236108931690005,2.28,111.71999999999998,108.39638910683098,3261.404315698251
328,301,1990,Control,Conv,58.3,31.4069618055556,2.90339,5.545266180225,0.0,0.0,39.8556179857806,2.28,132.92399999999998,93.06838201421938,233.51383498161704
329,306,1990,Control,Alt,74.2,31.4069618055556,2.90339,5.545266180225,0.0,0.0,39.8556179857806,2.28,169.176,129.32038201421938,324.47215361296713
330,311,1990,Control,Chisel,84.1,30.88921875,2.706919997817,4.80940147209,0.0,0.0,38.405540219907,2.28,191.74799999999996,153.34245978009295,399.2717167941565
331,316,1990,Control,No_till,42.8,2.32984375,0.355517143169,0.63825,0.0,0.0,3.3236108931690005,2.28,97.58399999999999,94.26038910683098,2836.0837696303092
332,401,1990,Control,Conv,56.5,31.4069618055556,2.90339,5.545266180225,0.0,0.0,39.8556179857806,2.28,128.82,88.9643820142194,223.2166668346718
333,406,1990,Control,Alt,64.5,31.4069618055556,2.90339,5.545266180225,0.0,0.0,39.8556179857806,2.28,147.05999999999997,107.20438201421938,268.98185859887303
334,411,1990,Control,Chisel,82.6,30.88921875,2.706919997817,4.80940147209,0.0,0.0,38.405540219907,2.28,188.32799999999997,149.92245978009296,390.3667515719064
335,416,1990,Control,No_till,51.8,2.32984375,0.355517143169,0.63825,0.0,0.0,3.3236108931690005,2.28,118.10399999999998,114.78038910683098,3453.48456230958
336,101,1992,Control,Conv,111.3,33.2430611111111,2.4093216,5.844228356898,0.0,0.0,41.4966110680091,2.07,230.39099999999996,188.89438893199087,455.2043746955877
