"","Year","rep","Treatment_num","fert","tillage","Treatment_st","Fert_st","Tillage_st","old_plot_num","Plot_Idnum","yield_bu_ac","yield_kg_ha","Crop","Rotation","mach_cost","diesel_gal","diesel_cost","labor_hrs","labor_cost","N_cost","P_cost","K_cost","Fert_cost","Herb_cost","Lime_cost","Total_overhead","Crop_rev","Profit","cum.profit.cont","cum.profit.rot"
"65",1970,4,5,5,1,"CT_NPKwNPK","NPKplusNPKst","Conv","405_1",405,96.3,6044.5,"Corn","CC",28.1999582269864,2.072857142,2.97316722122671,0.660294117,8.58129169850506,NA,33.0187134502924,42.0988596491228,NA,0,Inf,NA,NA,NA,0,0
"66",1970,4,6,1,2,"AT_ctrl","Control","Alt","401_2",406,20.6,1293,"Corn","CC",1.83869790729825,0.162857143,0.233591360204905,0.05,0.649808280701754,NA,0,0,NA,23.4921804856512,Inf,NA,NA,NA,0,0
"67",1970,4,7,2,2,"AT_N","N_only","Alt","402_2",407,88.9,5580,"Corn","CC",3.54558951299805,0.534285714,0.766343584151594,0.162941176,2.11761050864164,NA,0,0,NA,23.4921804856512,Inf,NA,NA,NA,0,0
"68",1970,4,8,3,2,"AT_NwNPK","NplusNPKst","Alt","403_2",408,68.4,4293.3,"Corn","CC",3.54558951299805,0.534285714,0.766343584151594,0.162941176,2.11761050864164,NA,33.0187134502924,8.41977192982456,NA,23.4921804856512,Inf,NA,NA,NA,0,0
"69",1970,4,9,4,2,"AT_NPK","NPK","Alt","404_2",409,78.8,4946.1,"Corn","CC",5.25248111869785,0.905714285,1.29909580809828,0.275882352,3.58541273658152,NA,33.0187134502924,42.0988596491228,NA,23.4921804856512,Inf,NA,NA,NA,0,0
"70",1970,4,10,5,2,"AT_NPKwNPK","NPKplusNPKst","Alt","405_2",410,88.5,5554.9,"Corn","CC",5.25248111869785,0.905714285,1.29909580809828,0.275882352,3.58541273658152,NA,33.0187134502924,42.0988596491228,NA,23.4921804856512,Inf,NA,NA,NA,0,0
"71",1970,4,11,1,3,"RT_ctrl","Control","Chisel","401_3",411,46.5,2918.7,"Corn","CC",24.3775754806316,1.239999999,1.77857280979374,0.376764706,4.89649651669924,NA,0,0,NA,0,Inf,NA,NA,NA,0,0
"72",1970,4,12,2,3,"RT_N","N_only","Chisel","402_3",412,93,5837.4,"Corn","CC",26.0844670863314,1.61142857,2.31132503374043,0.489705882,6.36429874463912,NA,0,0,NA,0,Inf,NA,NA,NA,0,0
"73",1970,4,13,3,3,"RT_NwNPK","NplusNPKst","Chisel","403_3",413,90.9,5705.6,"Corn","CC",26.0844670863314,1.61142857,2.31132503374043,0.489705882,6.36429874463912,NA,33.0187134502924,8.41977192982456,NA,0,Inf,NA,NA,NA,0,0
"74",1970,4,14,4,3,"RT_NPK","NPK","Chisel","404_3",414,86.7,5441.9,"Corn","CC",27.7913586920312,1.982857141,2.84407725768712,0.602647058,7.83210097257901,NA,33.0187134502924,42.0988596491228,NA,0,Inf,NA,NA,NA,0,0
"75",1970,4,15,5,3,"RT_NPKwNPK","NPKplusNPKst","Chisel","405_3",415,87.4,5485.9,"Corn","CC",27.7913586920312,1.982857141,2.84407725768712,0.602647058,7.83210097257901,NA,33.0187134502924,42.0988596491228,NA,0,Inf,NA,NA,NA,0,0
"76",1970,4,16,1,4,"NT_ctrl","Control","No_till","401_4",416,35.4,2222,"Corn","CC",1.83869790729825,0.162857143,0.233591360204905,0.05,0.649808280701754,NA,0,0,NA,23.4921804856512,Inf,NA,NA,NA,0,0
"77",1970,4,17,2,4,"NT_N","N_only","No_till","402_4",417,75.2,4720.1,"Corn","CC",3.54558951299805,0.534285714,0.766343584151594,0.162941176,2.11761050864164,NA,0,0,NA,23.4921804856512,Inf,NA,NA,NA,0,0
